# Synthetic data generated for this project from a fixed seed. Not market data and not a price history of any real security.
date,AAPL,MSFT,NVDA,SPY,TSLA
2024-07-18,335.0058,562.5579,735.0638,425.7996,3476.9763
2024-07-19,328.8346,549.9899,719.7062,415.8140,3591.9467
2024-07-22,332.0483,560.3817,742.6796,416.1761,3680.9834
2024-07-23,335.9853,563.7219,764.5719,415.7067,3595.0763
2024-07-24,340.0010,558.9475,752.9801,415.6016,3731.1284
2024-07-25,335.3333,557.8416,725.1924,409.2169,3773.0866
2024-07-26,339.6267,546.1428,746.3999,409.3173,4073.3565
2024-07-29,336.5175,539.8062,735.1647,408.5016,4071.3765
2024-07-30,329.0918,519.1279,737.6096,399.9198,4032.6340
2024-07-31,320.0120,523.7250,729.8544,397.7464,4020.6844
2024-08-01,311.6586,539.3522,741.4941,398.2729,4038.9607
2024-08-02,308.1702,527.0265,774.5549,397.6934,4169.1682
2024-08-05,313.4351,534.2752,775.0704,399.3954,4457.8620
2024-08-06,313.9882,534.3193,774.1757,400.3395,4582.2636
2024-08-07,313.2944,533.0537,796.2634,402.7028,4490.5925
2024-08-08,308.4235,517.4472,781.4461,396.4186,4485.1643
2024-08-09,309.3355,521.2763,791.2805,401.5402,4443.2317
2024-08-12,313.4552,528.8454,796.1136,409.6925,4508.0524
2024-08-13,313.2052,530.7242,807.8030,409.3003,4403.3432
2024-08-14,310.9120,530.6874,828.1276,404.0206,4625.2445
2024-08-15,308.0529,534.6844,794.1255,396.6981,4706.5744
2024-08-16,310.5333,555.4489,817.1102,401.1583,4730.8792
2024-08-19,309.5052,558.1285,783.4619,398.8487,4504.6131
2024-08-20,318.2205,550.4452,831.2101,399.7803,4672.9618
2024-08-21,323.0364,556.9499,839.0362,401.1535,4739.5195
2024-08-22,325.3977,558.8320,867.1923,405.6758,5075.2059
2024-08-23,324.4665,549.4541,865.5229,398.6294,5161.8425
2024-08-26,318.9865,560.9273,889.3064,405.4531,5310.6042
2024-08-27,322.0024,564.2650,898.2234,406.9926,5522.8763
2024-08-28,311.0112,545.3192,881.5454,400.4548,5295.9874
2024-08-29,314.6449,531.6763,923.8653,410.7926,4977.1283
2024-08-30,312.0294,524.1781,925.1027,407.6615,5153.0458
2024-09-02,312.2407,528.7502,920.7735,416.1954,5190.1038
2024-09-03,317.9492,533.5141,901.5450,419.8821,5085.2581
2024-09-04,316.1589,521.6752,898.5396,412.3107,5078.7439
2024-09-05,326.6486,541.8636,880.9305,416.5610,5391.6409
2024-09-06,329.3064,554.3676,917.3736,418.6680,5599.2036
2024-09-09,337.7800,540.4462,929.5493,420.2502,5751.7311
2024-09-10,330.3923,540.7438,925.1804,420.3242,5640.3256
2024-09-11,315.8322,543.0238,891.8244,410.3228,5357.5988
2024-09-12,325.9331,546.0230,967.4157,420.3057,5722.3401
2024-09-13,322.6621,548.1062,960.6319,421.5106,5780.8013
2024-09-16,316.7774,536.1219,927.3926,419.9052,5607.0423
2024-09-17,315.9004,541.6865,915.0915,423.4175,5663.8918
2024-09-18,317.5822,542.9671,893.0395,423.4666,5664.0721
2024-09-19,317.3160,542.4064,897.6610,431.2059,6090.8075
2024-09-20,307.9580,532.3908,909.3545,427.4355,5713.7440
2024-09-23,306.8052,545.7211,888.7476,424.1643,5783.9993
2024-09-24,314.3195,555.3181,880.2572,428.2903,6054.7636
2024-09-25,322.9126,571.7896,851.1140,434.3941,6565.4219
2024-09-26,305.3713,563.8419,818.2292,421.6909,6751.9809
2024-09-27,306.5907,564.4836,843.2096,424.8839,6677.3369
2024-09-30,305.9542,578.5024,867.5578,424.5141,6801.9316
2024-10-01,297.1356,560.0918,866.0422,419.0372,6415.1874
2024-10-02,295.0390,543.3804,843.7116,419.0458,6400.0871
2024-10-03,299.8330,559.3082,888.0350,423.0649,6702.2187
2024-10-04,311.7213,559.1677,905.1605,431.6710,6925.7731
2024-10-07,316.4416,547.7784,906.3675,432.9998,6703.6402
2024-10-08,314.5601,535.0074,945.2096,438.1858,6713.0138
2024-10-09,305.9867,536.5529,948.9230,436.6900,6848.1698
2024-10-10,312.3092,547.3193,969.6056,443.5535,6694.2845
2024-10-11,319.1336,547.1602,989.4150,443.4657,6809.0471
2024-10-14,322.1652,557.4403,1032.5195,452.5784,6928.1714
2024-10-15,327.4503,558.5364,1079.4237,458.8323,6857.1090
2024-10-16,334.1901,567.3018,1101.9857,463.5581,6401.9099
2024-10-17,329.2326,572.8245,1086.0184,464.8734,6334.8109
2024-10-18,328.5263,562.5365,1122.2823,455.6889,6171.5196
2024-10-21,325.1853,553.5596,1187.1427,464.5208,6400.5099
2024-10-22,338.8779,552.1323,1218.8235,471.3543,6847.7115
2024-10-23,341.1209,557.2681,1167.2122,466.6516,6662.7147
2024-10-24,341.2504,562.2429,1206.6719,468.6347,6798.0436
2024-10-25,343.4615,568.3262,1200.9474,471.1363,6819.5729
2024-10-28,349.2745,583.1215,1209.6874,481.7627,6961.5816
2024-10-29,353.4928,596.2394,1238.2759,479.2288,6864.2482
2024-10-30,365.9694,610.8427,1206.6823,476.6956,6765.0186
2024-10-31,377.6649,622.5589,1209.2387,476.4669,7038.7847
2024-11-01,378.1180,622.9137,1186.4023,476.6919,7028.1414
2024-11-04,387.3188,631.9369,1235.5688,476.1112,6993.4904
2024-11-05,390.3495,626.0828,1242.9093,479.6041,6562.6014
2024-11-06,391.9275,643.4046,1274.5868,478.2110,6619.2246
2024-11-07,389.9485,649.0579,1327.6650,479.3404,6871.4209
2024-11-08,385.1063,656.4924,1379.6593,480.0149,6501.0850
2024-11-11,385.7806,650.5327,1396.0168,477.7957,7184.5548
2024-11-12,383.4549,638.2514,1363.8804,474.6744,7565.6302
2024-11-13,383.5610,634.0226,1360.9810,469.6284,6935.4977
2024-11-14,393.3899,640.5983,1371.9724,471.5365,7195.8348
2024-11-15,390.8509,636.4275,1413.2865,473.2235,7310.7519
2024-11-18,391.0185,651.2591,1457.7541,468.9615,7877.6239
2024-11-19,378.7767,624.2588,1406.5965,460.4432,7845.4334
2024-11-20,379.6055,614.2501,1360.7729,456.0409,7672.3161
2024-11-21,370.6576,618.8669,1406.7050,457.7081,7494.6201
2024-11-22,377.5212,619.9847,1381.3782,459.1389,7606.2100
2024-11-25,365.0712,620.0839,1366.2341,459.2931,7404.7072
2024-11-26,369.1383,631.2801,1361.8423,460.2104,8029.5269
2024-11-27,364.5260,627.0010,1359.2226,452.6724,7319.5795
2024-11-28,360.4897,621.1662,1330.3466,448.2570,7148.4036
2024-11-29,351.3326,628.3374,1253.2019,455.2554,6628.7193
2024-12-02,349.9796,608.0100,1257.6837,462.4702,6896.4059
2024-12-03,359.8280,627.7966,1242.1580,465.8824,7363.0674
2024-12-04,363.4163,629.9460,1245.7262,464.5962,7440.7198
2024-12-05,357.1502,637.0851,1174.9574,464.3166,7457.2923
2024-12-06,347.5436,624.1973,1152.4535,467.3584,7475.7933
2024-12-09,359.8241,632.0352,1264.0539,475.4443,7567.6474
2024-12-10,370.9675,655.6619,1305.9957,479.4783,7812.6172
2024-12-11,365.1989,646.2060,1348.6266,480.6242,7889.3351
2024-12-12,368.5658,670.0823,1349.0592,488.7109,8080.4105
2024-12-13,364.1175,687.7458,1260.3125,497.6650,8185.9670
2024-12-16,359.8877,700.5369,1270.9313,501.9103,8557.6774
2024-12-17,352.8154,697.1507,1274.3051,511.0832,8520.1540
2024-12-18,337.0634,687.6174,1325.3351,498.4114,8404.3058
2024-12-19,342.1575,698.9092,1315.9707,492.5732,8738.9380
2024-12-20,349.3210,702.8107,1280.0395,496.9457,8814.8933
2024-12-23,351.3418,704.6644,1283.8700,501.5395,8622.4307
2024-12-24,358.3421,739.6022,1365.5137,511.7017,8525.4845
2024-12-25,371.0956,729.8781,1331.9974,512.2591,9650.5185
2024-12-26,370.2849,744.2021,1353.5444,509.2889,9506.9959
2024-12-27,376.1331,754.7367,1387.8911,515.7202,10131.8817
2024-12-30,375.4078,758.7470,1422.0399,517.0406,10294.5043
2024-12-31,388.6833,752.2685,1365.2596,507.8136,10818.9594
2025-01-01,385.2862,745.9235,1402.9306,509.8879,10776.9018
2025-01-02,379.9723,751.5632,1430.5967,507.3065,10049.6962
2025-01-03,363.9508,710.4703,1387.1618,497.9577,9400.8175
2025-01-06,365.3158,708.9034,1419.7332,499.8876,9346.9248
2025-01-07,360.6910,709.6847,1448.8075,498.1329,9432.0100
2025-01-08,364.9819,718.1424,1479.8405,501.2261,9601.8148
2025-01-09,370.2085,723.9594,1494.4923,504.3248,9343.7172
2025-01-10,385.4490,734.7612,1580.5398,521.0604,9173.6584
2025-01-13,384.4986,748.8439,1630.8293,526.8628,9051.9790
2025-01-14,370.9490,770.0905,1647.1196,520.1387,9214.8826
2025-01-15,372.4198,759.7622,1669.5659,515.5210,9062.5775
2025-01-16,370.8807,758.6728,1680.8011,517.6520,8630.1432
2025-01-17,375.9498,774.0434,1646.3990,528.0150,8389.2675
2025-01-20,376.3030,764.2490,1546.9746,530.1281,8697.1145
2025-01-21,382.7704,798.5515,1662.3220,537.6439,8783.0687
2025-01-22,383.4042,803.0760,1677.0777,541.8976,8595.4061
2025-01-23,389.5579,787.4837,1614.2294,537.7634,9159.0939
2025-01-24,396.2281,822.6083,1641.4055,547.1404,9607.0722
2025-01-27,398.8007,815.2875,1692.2873,550.4782,9384.1849
2025-01-28,409.6441,797.5620,1681.6422,552.9857,8746.3129
2025-01-29,414.9812,816.7704,1634.2674,555.3316,8350.8417
2025-01-30,428.4220,822.9369,1707.2136,553.7452,7968.2697
2025-01-31,435.7638,847.3227,1680.0831,560.5060,8022.4757
2025-02-03,440.9776,827.0767,1727.4740,553.4219,7298.2662
2025-02-04,450.5517,819.2850,1809.6159,563.9240,6696.9361
2025-02-05,462.5919,825.0795,1858.6276,578.4481,6799.2857
2025-02-06,464.9156,802.2914,1968.7128,568.4274,6308.1540
2025-02-07,475.0834,802.2365,1957.9371,575.5060,6444.3334
2025-02-10,480.3147,810.8992,1930.1830,587.0293,6400.0494
2025-02-11,482.5681,806.3778,1882.6971,589.0300,6244.7911
2025-02-12,488.9667,824.8414,1924.0754,605.5639,6840.1127
2025-02-13,493.8964,798.9465,1859.6951,595.3492,6410.1394
2025-02-14,507.3973,809.1091,1781.4545,613.8207,6630.9455
2025-02-17,511.8811,807.6374,1807.0420,606.8928,7145.5024
2025-02-18,484.8503,800.7476,1903.3203,595.7032,7190.7188
2025-02-19,480.7036,772.0380,1800.4529,588.6909,7282.9263
2025-02-20,483.4914,770.6516,1870.7603,592.0884,6707.0221
2025-02-21,472.8494,731.9899,1799.7607,574.2749,6603.3382
2025-02-24,465.1947,737.9982,1786.6782,576.4616,6562.3210
2025-02-25,459.2377,737.3135,1685.7797,565.8371,6252.1546
2025-02-26,472.3578,749.9745,1692.0379,558.0803,6102.8208
2025-02-27,465.8537,757.6860,1700.0912,550.9145,6015.5172
2025-02-28,465.0451,741.7876,1626.3818,554.6964,5828.5988
2025-03-03,447.2295,743.9062,1584.5581,552.2580,5725.5848
2025-03-04,440.3681,746.6477,1604.2899,549.5634,6047.8394
2025-03-05,440.0620,771.8061,1664.0494,554.0121,6143.2219
2025-03-06,436.3596,759.4062,1714.8242,548.8600,6037.9177
2025-03-07,440.0622,772.9650,1724.7593,551.9190,6404.9955
2025-03-10,439.3856,781.5990,1709.9435,563.2140,6073.4912
2025-03-11,438.5618,784.9212,1725.4753,559.2135,5910.5256
2025-03-12,441.0973,779.6155,1686.1479,549.1716,5815.5020
2025-03-13,431.6572,784.4765,1628.0393,555.5386,6016.5979
2025-03-14,421.2225,780.6574,1581.8012,548.7018,5939.8977
2025-03-17,425.5371,789.6165,1571.5633,550.8522,6530.2291
2025-03-18,415.8337,788.3657,1543.4909,542.4659,6073.3008
2025-03-19,425.7037,785.8871,1582.9562,535.9604,6585.4659
2025-03-20,437.8005,769.4981,1646.8202,541.0996,6632.2787
2025-03-21,435.7240,780.4077,1692.1131,543.6290,6354.1191
2025-03-24,428.8423,783.3569,1745.8858,547.4548,6018.9626
2025-03-25,415.3927,771.3117,1745.5501,541.9341,5888.3558
2025-03-26,420.0977,787.4019,1775.2313,533.5859,5960.5085
2025-03-27,411.6571,803.3102,1736.1199,525.1058,6102.3030
2025-03-28,401.5165,786.2128,1801.5221,521.6058,6298.2485
2025-03-31,395.3168,767.5948,1788.4762,519.5621,5995.9925
2025-04-01,400.9494,763.9400,1802.7790,528.2994,5852.5095
2025-04-02,405.2989,759.9014,1826.8758,526.3419,6005.6238
2025-04-03,413.1945,767.6459,1902.2654,538.9439,6144.2678
2025-04-04,416.8557,761.0687,1945.3143,533.4494,6336.4691
2025-04-07,418.5420,748.3946,2056.9153,539.8578,6132.8574
2025-04-08,416.9166,736.8769,2073.9690,529.4123,6085.2140
2025-04-09,416.6711,740.9511,2043.6445,526.7062,6567.8981
2025-04-10,401.0405,738.3824,2033.9693,508.4678,6529.9478
2025-04-11,384.2438,730.9735,1941.9066,507.1570,6310.3113
2025-04-14,386.3987,744.4426,1924.3908,527.7863,6458.7365
2025-04-15,379.2744,753.7199,1899.2382,525.8490,6911.0590
2025-04-16,383.2991,737.9090,1961.6371,524.9224,7079.0790
2025-04-17,379.0752,749.1465,1979.8422,537.6855,7099.3929
2025-04-18,368.6750,728.0271,2030.7859,539.6020,7248.3873
2025-04-21,366.1087,713.2882,1994.3126,529.7159,7260.8409
2025-04-22,354.8066,719.3207,1974.0614,522.1684,7579.3344
2025-04-23,343.3073,708.5839,1923.9168,527.5219,7764.5376
2025-04-24,341.3305,696.9661,1970.1883,528.2371,7427.6728
2025-04-25,342.4977,708.5694,2088.9610,530.1480,7701.1683
2025-04-28,343.8532,712.1407,2063.3490,524.7314,7723.3346
2025-04-29,333.6089,695.7124,2034.0206,506.7157,7477.4558
2025-04-30,341.3467,701.7938,2003.6518,511.9117,7069.3785
2025-05-01,338.5568,716.6545,2115.0901,514.5434,7452.3979
2025-05-02,341.5248,714.1677,2068.2362,529.9494,7747.4353
2025-05-05,341.6872,728.3902,2227.7186,544.9106,8144.0176
2025-05-06,347.7772,735.0761,2290.3171,543.3242,8247.5694
2025-05-07,368.9167,726.1569,2264.7836,537.5606,8682.3222
2025-05-08,375.1922,731.8078,2300.2108,554.9935,8802.4848
2025-05-09,379.3483,720.5278,2350.0040,563.9768,8903.0994
2025-05-12,380.1943,740.7317,2386.9925,561.2893,9393.7518
2025-05-13,373.7483,730.3047,2394.5967,563.7068,9706.4670
2025-05-14,359.3292,724.4985,2396.0850,548.4390,9752.2913
2025-05-15,354.5708,726.3028,2420.4257,550.1031,10417.9320
2025-05-16,351.7473,724.3803,2519.8152,548.7966,10603.1354
2025-05-19,354.3086,732.8283,2550.1730,539.0857,10552.7509
2025-05-20,350.5253,732.3340,2568.8063,533.6180,10557.7284
2025-05-21,345.4493,719.9467,2627.7045,535.5779,11004.6183
2025-05-22,349.3158,730.8854,2657.2800,532.8411,11458.9180
2025-05-23,345.8539,728.5757,2777.0820,530.1985,11154.1471
2025-05-26,362.0473,712.7663,2861.8395,540.0135,10871.1671
2025-05-27,364.5990,728.8502,2934.7033,544.4154,11251.9294
2025-05-28,368.3180,731.9785,2888.9173,539.9506,11028.8735
2025-05-29,358.8302,734.5171,2674.8987,529.2478,11357.5559
2025-05-30,369.8024,745.3672,2615.1342,535.1001,10720.8782
2025-06-02,376.5928,749.0250,2631.4461,535.9881,10989.1288
2025-06-03,379.6930,749.4722,2498.9959,526.4205,10719.3211
2025-06-04,383.6065,764.4327,2622.3201,517.5190,10458.9164
2025-06-05,381.1966,770.8331,2735.2525,520.1378,10996.5691
2025-06-06,388.9932,774.3895,2823.3574,523.6160,10881.6921
2025-06-09,382.0754,787.1617,2854.2751,524.5222,11281.3670
2025-06-10,377.9359,792.6263,2717.5257,510.8174,11404.2766
2025-06-11,392.2881,787.6937,2831.5163,510.5250,10778.8521
2025-06-12,382.1052,802.2034,2713.9502,502.2172,10548.8905
2025-06-13,379.0049,801.8293,2711.8691,499.4418,10110.5121
2025-06-16,372.0557,812.9254,2735.5081,498.9593,10865.8202
2025-06-17,377.5654,818.7155,2817.6485,502.5513,11495.1847
2025-06-18,377.0486,799.1972,2773.4433,497.6812,10950.7338
2025-06-19,380.2299,830.8908,2845.4306,506.2356,10875.9402
2025-06-20,376.2531,845.2435,2904.7187,512.6174,10808.2887
2025-06-23,378.1489,867.6346,3038.8139,511.8915,10881.4763
2025-06-24,384.2402,884.1990,2964.4280,515.0888,10288.1035
2025-06-25,374.0870,861.2941,2878.2985,508.8196,10789.6263
2025-06-26,375.4214,903.3710,3091.6165,515.8022,10681.4046
2025-06-27,379.6925,911.1813,3106.7569,524.5387,10682.4325
2025-06-30,378.7600,921.3934,3030.2382,528.1394,10272.9818
2025-07-01,386.9881,915.4898,2964.4678,527.4511,10745.4766
2025-07-02,388.7291,906.8506,2880.0054,524.0221,10610.9979
2025-07-03,395.3950,910.0766,2967.7028,534.7171,10282.8819
2025-07-04,387.1211,932.4789,2934.5978,548.8139,10185.6516
2025-07-07,388.1507,935.2004,2963.0111,546.3354,10234.1469
2025-07-08,382.7282,965.1448,2940.3068,550.6207,9601.7765
2025-07-09,375.6652,975.1904,3052.0555,560.4419,9017.8544
2025-07-10,387.4571,1006.3206,2926.7571,551.7015,9526.2010
2025-07-11,385.5530,1014.5921,2830.2693,555.6585,9586.9159
2025-07-14,393.3311,1044.7388,2763.4379,573.6269,9799.7652
2025-07-15,387.4945,1075.2541,2812.6243,569.8897,9689.1235
2025-07-16,389.9665,1083.2761,2855.1331,568.2136,9630.4501
2025-07-17,397.2466,1062.6949,2704.1165,560.9357,9932.5792
2025-07-18,398.2839,1090.7116,2738.2703,565.2555,10712.5858
2025-07-21,402.4822,1077.2235,2683.1724,565.2374,10690.3835
2025-07-22,407.1396,1081.1893,2733.0627,573.4865,10517.7541
2025-07-23,397.9676,1084.5720,2757.8032,579.0983,9747.5430
2025-07-24,401.9687,1093.4994,2804.0329,583.8373,10377.1105
2025-07-25,394.8974,1072.1681,2800.5173,569.5023,10170.3168
2025-07-28,413.7450,1071.1682,2861.3454,557.0604,9839.5178
2025-07-29,400.8103,1080.1195,2897.5192,551.6375,9631.2824
2025-07-30,402.8735,1078.8941,2732.4387,553.2828,9441.5984
2025-07-31,404.7187,1086.3764,2707.6736,555.5025,9689.9969
2025-08-01,417.4582,1125.7894,2847.7269,574.2205,10295.4678
2025-08-04,417.6394,1121.2387,3071.7368,570.0001,10481.4423
2025-08-05,420.4517,1132.0081,3006.9004,565.1529,10538.9196
2025-08-06,425.5624,1163.9381,3082.9181,566.8133,10806.2691
2025-08-07,428.6407,1174.2697,3143.5253,568.1537,10710.3248
2025-08-08,435.2140,1198.8874,3283.8402,581.9335,10693.3703
2025-08-11,446.4715,1215.1064,3411.6665,599.4537,10689.1159
2025-08-12,443.0777,1241.7033,3359.4939,592.5093,10241.3306
2025-08-13,454.4112,1234.7135,3335.7696,595.6434,9779.0231
2025-08-14,474.0883,1284.3673,3438.0507,600.8122,9875.9829
2025-08-15,471.6257,1252.7871,3448.9713,596.4478,9449.2459
2025-08-18,468.5275,1233.7533,3232.3289,592.5426,9612.1892
2025-08-19,472.5600,1265.5934,3295.3240,599.8655,10364.1477
2025-08-20,488.9903,1256.8552,3300.3483,603.9317,10488.4035
2025-08-21,494.8531,1275.3955,3432.6657,603.7331,10300.5374
2025-08-22,496.2626,1272.0353,3433.7756,617.0131,10037.3082
2025-08-25,517.1977,1275.6065,3156.7433,618.2740,9910.3198
2025-08-26,526.7105,1320.4020,3023.3222,626.8559,10441.7217
2025-08-27,528.7936,1353.7645,3054.2101,623.1423,10849.7228
2025-08-28,546.1911,1386.2508,3125.1373,620.0596,11547.8784
2025-08-29,533.8787,1401.2948,3184.8804,625.6355,11672.0666
2025-09-01,534.5587,1414.4971,3198.1878,631.9983,11474.9544
2025-09-02,534.4663,1424.0831,3252.3752,640.9570,10616.2354
2025-09-03,511.5478,1400.1325,3200.1384,635.0567,10694.0339
2025-09-04,528.9349,1394.8613,3125.8405,630.9767,11109.1897
2025-09-05,525.3217,1397.8422,2947.2943,643.3946,10834.9946
2025-09-08,520.4896,1447.0089,2978.8587,639.7814,11964.3654
2025-09-09,525.2317,1442.7307,3085.0118,648.6413,11836.7597
2025-09-10,536.6823,1496.8972,3076.7146,657.7678,11990.6204
2025-09-11,531.3665,1435.4536,3110.7983,657.3349,12383.0510
2025-09-12,527.7271,1450.3057,2979.5037,661.8356,12372.3001
2025-09-15,539.9477,1525.3001,3100.1682,684.3244,12533.8072
2025-09-16,525.0516,1531.3170,2961.4879,677.4429,13393.9199
2025-09-17,520.1747,1529.5258,2944.5007,678.5892,13816.3841
2025-09-18,524.1651,1527.1667,3211.9582,685.4133,14365.1255
2025-09-19,536.6131,1530.1300,3338.3292,701.0200,14312.9526
2025-09-22,535.2935,1526.7048,3372.7517,701.4157,14822.8655
2025-09-23,528.3233,1532.1264,3571.4579,704.9281,15485.8918
